label,message
1,"pelanggan 081334573063, paket +1000 koin pulsa & chat sepuasnya koq masih belum diambil? hari ini terakhir lho! segera hub *500 *42 # dan pilih 1 ya utk ambil."
3,kami dari ksp nasari menawarkan pinjaman tampa anggunan di seluruh indonesia mulai rp.5jt-250jt proses cepat & mudah info wa: 085241444559
1,info resmi selamat nomor anda terpilih sebagai pmenang ke.2 dri pt.moboindosat dgan kode pin:32hdr69 u/info klik: bit.ly/undian-ptindosat2020
1,nomor anda dapat cek.100jt dari undian mkios kode pin anda (ijh76k79) untuk info klik http://bit.ly/mkios17
3,"hajio kashnoto,nikmati p1nnjaman makgs 5jt,mahu 3jt,klik: http://bmi8.vip/51pxn myau 4jt,klik: http://bmi8.vip/ztdlp mhau 4jt,k1c1k http://bmi8.vip/iqpig"
3,butuh modal usaha dll kami mnwrkan pjmn basis online tanpa agunan bunga 2% thn min 5jt sampai 500jt info chat wa; 0852-1694-4657
1,pesan resmi terakhir dr lazada slmt anda t'pilih sbagai pemenang undian cek tunai dr lazada rp175jt kode id_vsg88d9 u/info klik di www.hadiah2020.ga
4,"kenali tanda-tanda infeksi virus lebih dini. kapan pun merasa, segera chat dokter tepercaya di sehatq. gratis. download di sini sekarang tsel.me/sehatq"
1,"assalamualaikum saya ibu asih berhasil mndptkan uang gaib dan skrang semua hutang saya sudah lunas,ingin seprti saya kunjungi website aki di www.bit.ly/danahalal"
3,pnjaman dana jminan srat kndaraan mobil/truk proses cepat bisa take over tidak bi cek  anton 081293380912 https://wa.me/6281293380912
3,"ass..kami menawarkan pinjaman kredit  online,min pinjaman rp 5jt-500jt info chat wa: 082189443339"
1,kartu simcard anda m'ndptkn hadiah dri pt.pertamina persero dgn kode pin pemenang anda (385ua27) u/info lebih lengkap cek di: https://bit.ly/info_pertamina
1,pesan resmi dari pt.m-kios selamat.!!! berkat isi ulang pulsa no.simcadr anda terpilih m-dptkan  undian hadiah ke-2 pin:km35ug8 u/info klik: http://bit.ly/linkundian-pulsa
2,gabung sekarang tempat terbesar t4rui-ian 0nl1n3  wa: +85516983359 http://bit.ly/asiatar
1,"pelanggan 085242663061, hari ini kamu dapat +1000 koin pulsa & paket chat sepuasnya. segera hub *500 *42 # dan pilih 1 ya. bisa untuk telpon juga tukar pulsa!"
1,anda mendapatkan rp.125.000.000 code id anda mp47ad7 info di: bit.ly/lazada-id-co
2,"raih kemenangan anda bersama brovegas http://103.10.201.22 mainkan permainan live dingd0ng 36d, 12d. texaspker dan togei singapore, sydney, hongkong"
1,top tri jaya cell distributor pulsa all oprator terpercaya harga: v5=4200 v10=8400 v20=16800 v50=42000 minat ketik: dft#nama#kota#no hp sms/wa ke.085255981154
1,selamat ! no.anda terpilih mendapatkan hadiah ke-2 rp.200juta dari bukalapak pin pemenang: 77m2477 info lengkangkap klik/kunjungi bit.ly/hadiah-bukalapak2020
3,"halto ibu/pak,nikmati p1njamajn manks 5jtx,mau 3jt,klik: http://bmi8.vip/0t2sw mfau 4jt,klik: http://bmi8.vip/mn5ix mtau 4jbt,kl1k http://bmi8.vip/wwsuw"
3,"halo ibu/pak,dptkan p.njaman maxx 5jta,ingin.kan 3jta, tkan: http://bmi8.vip/clfvf mau 4jt,klik: http://bmi8.vip/m4d01 mau 5jt,klik: http://bmi8.vip/3sjgb"
3,asalamu alaikun wr wb kepada saudara(i) butuh dana buat usaha tapi takut penipuan di sini amana jaminan ktp & kk & buku tabungan bunga 2% minimal pinjaman 5jt sampai 500jt info lengkap chat wa: 085299871105
1,"ini nomor reknya.;,. bca. 855-512-2086 a;rada prasepta dewa"
1,"yahya ,kemarln lihaat kamu pas nyebrang jalan,lihaat fo4to ini chat-v.com/s/9tuzcb"
3,"halo ibu/pak,dptkan p.njaman maxx 5jta,ingin.kan 3jta, tkan: http://bmi8.vip/kbxxp mau 4jt,klik: http://bmi8.vip/wef21 mau 4jt,klik http://bmi8.vip/gtdsf"
3,"halo ibu/pak,dptkan p.njaman maxx 5jta,ingin.kan 3jta, tkan: http://bmi8.vip/nfrtq mau 4jt,klik: http://bmi8.vip/xlz6l mau 5jt,klik: http://bmi8.vip/yrb2z"
3,"halo ibu/pak,nikmati p1njaman maks 5jt,mau 3jt,klik: http://bmi8.vip/vd3iv mau 4jt,klik: http://bmi8.vip/nhulf mau 5jt,klik: http://bmi8.vip/1nk7k"
1,"pelanggan 081334573063, hari ini kamu dapat +1000 koin pulsa & paket chat sepuasnya. segera hub *500 *42 # dan pilih 1 ya. bisa untuk telpon juga tukar pulsa!"
1,"ini no rekening nya, bank bca 8815049442 a/n. deni kurnia"
3,"[multifinance]:maaf hanya penawaran btuh pinj.uang utk modal,dll? bng ringan tanpa.bicek b.p.k..b mbl/mtr dgn.eka. 082317071778"
3,"halo ibu/pak,dptkan p.njaman maxx 5jta,ingin.kan 3jta, tkan: http://bmi8.vip/ebdjd mau 4jt,klik: http://bmi8.vip/kxuiy mau 5jt,klik: http://bmi8.vip/4wtoj"
1,"yahya ,reuni kemarin kok gk datang,inni f0to kami saat reuni vchat.im/s/9ibjk6"
3,"halo ibu/pak,dptkan p.njaman maxx 5jta,ingin.kan 3jta, tkan: http://bmi8.vip/qpk0o mau 4jt,klik: http://bmi8.vip/fapbw mau 4jt,klik http://bmi8.vip/mlvdq"
1,info terakhir lazada slmt!!! anda t'pilih m-dptkn undian lazada cek tunai rp.175'jt code id kbr99d7 u/info lengkap klik: www.infojutawanlazada.tk
3,ass yth'kpda bpk-ibu kmi dri ksp_(sb) mnwarkan pinjman berbasis online jmnan ktp & kk bunga 2% perthn minimal 5jt-500jt u/info lengkap silahkan chat wa:085219492776
3,membantu penutupan cc dan kta program:  1.cicilan tetap bunga 0% 2.pelunasan disc 30%-60% handdle kolektor hingga clear bi checking  hub/wa:irfan 085695769957
1,"mari bergabung bersama kami join di investasi online 600 get 7jt 1jt get 15jt 1,5jt get 32jt 2jt get 80jt 5jt get 95jt info klik:bit.ly/investasi-recovery       ..."
3,assalamualaikum wr br menawarkan pinjaman basis online min 5jt-700jt bunga 4%/thn minat chat wa: 0852-4607-9397
2,"ingin merasakan meja hoki dan kemenangan besar ? main sekarang di kameraqq.com, mudah menang hingga jutaan rupiah & bonus setiap hari . loginsite : kameraqq.net"
1,"anda terdaftar sbgi pemenang kouta internet cek. rp.100,jt pin: (25e477r) berlaku 2 hari u/info klik, tiny.cc/gebyar-telkomsel2020"
1,"ini yg asli bisa berhasil betul betul,  klik aja www.5m-uangghoib-halal.com  hanya itu yg bisa krn sya sdh berhasil minta betul besar berhasil,besoknya sya dpt"
1,undian resmi 2020.selamat anda mn-dpt. hadiah rp.150jt dri.pt.mobo pin;jk25fg7 u/info klik. www.gebyar-mobo2020.blogspot.com
2,"bagi penggila permainan kiukiu, gudangqq lagi banyak bagi jckpot lohh. buruan daftar sekarang dan dapetin jckpot nya di http://bit.ly/gudangqq2"
3,ada kebutuhan mendesak ? kami solusinya. dapatkan pinjaman tunai tanpa jaminan. khusus untuk pemegang kartu kredit aktif. rebecca: 085231560453
1,info resmi kpd yth pengguna simcard ini telah terpilih mendptkn hadiah ke.2 no.pin;32hdr69 info cek http://bit.ly/pestahadiahindosat2020
1,"pt.recovery hadir membuka program investasi hasil di bagi 70% 30%  investor 70%, kami 30%  pencairan setiap 6 jam  600 get 7jt  1jt get 15jt  1,5jt get 32jt  2jt get 40jt 4jt get 80jt 5jt get 95jt info klik www.investasidana.com"
1,"ini no rekening nya, bank bca 0040093362 a/n suriyadi"
3,ass..kami dari (ksp) menawarkan pinjaman berbasis online jika anda berminat silahkan cht wa.koprasi kami :082284613400
3,"""salam hormat"" bpk/ibu bth,pinj.dana ckp jaminkan b.p.k..b. *mtr/mobil/truck *se-indonesia *t-over *pencairan tinggi *dibantu s/d cair dgn.yanti +6281285854755"
3,bantu pengurusan pencairan dana dengan buku pemilikan kendaraan m0t0r atau m0b1l.... info : lina (0812-8171-668)
3,membantu penutupan k kredit&kta dgn 2 solusi keringanan:   1. cicilan tetap tanpa bunga 2. discount pelunasan 30- 50%  hub 081285781215 (wa) adit
1,"ayo join investasi online 600ribu get 7jt 1jt get 15jt 1,5jt get 32jt 2jt get 40jt 4jt get 80jt 5jt get 95jt u/info lebih lanjut klik: https://bit.ly/mydanasukses"
1,selamat kepada anda sebagai pemenang (ke:3) pesta tahun baru sh0pee id 24b577r info: bit.ly/infohadiah
1,"saya malik di malaysia ingin pindahkan dana 5jt rm untuk bekal hidup di indo,saya butuh orang terpercaya yang bisa membantu saya jika bersedia wa 081351187482"
1,"ini nomor reknya;849-0422-979.bank bca ,a/n reno hendrawan"
1,"surat panggilan interview pt pln (persero) telah di kirim ke email anda, informasi hadir paling lambat hari ini."
1,"ini reknya,bri,a/n iwan nugraha;4444-0101-6581-535"
1,"pelanggan 081357491965, kamu dapat 1 chat. hubungi *500*08# untuk baca & chatting tanpa internet. silahkan hubungi *500*08# sekarang & raih hadiah pulsa"
1,pesan resmi dari pt.m-kios selamat.!!! berkat isi ulang pulsa no.simcadr anda terpilih m-dptkan  undian hadiah ke-2 pin:km35ug8 u/info klik: http://bit.ly/link-undianpulsa
3,"kta bank bri briguna karya solusi personal loan rate 0,95% platfon sd 300 jt proses cepat syarat ktp kartukredit info via wa lela 085213090131 ayu 085311900094"
1,"pt.recovery hadir   membuka program investasi hasil di bagi 70% 30%  investor 70% saya 30% pencairan setiap 6 jam 600rb get 7jt 1jt get 15jt 1,5jt get 32jt 2jt get 80jt 5jt get 95jt info lengkap klik: https://s.id/joinrecoverydanasukses wa: 085340885607"
2,"dapatkan diskon hingga 65% di brovegas http://103.10.201.22/ tersedia pasaran togei hongkong,singapore serta live dingd0ng dragon tiger, 36d dan domino qq"
1,"info resmi lazada selamat anda men-dpt hadiah cek rp.175 juta dri program lazada code id, 2b4f55r cek id anda di klik; bit.ly/pestalazada88"
1,"pelanggan 081316342439, hari ini kamu dapat +1000 koin pulsa & paket chat sepuasnya. segera hub *500 *42 # dan pilih 1 ya. bisa dikumpulkan utk tukar pulsa!"
2,"permainan kartu terpopuler hanya dengan 1 userid, mainkan texas pker, ceme, big two, blackjack dan bola tangkas hanya di gitarpker http://103.10.201.31/"
1,"ini nmor rekeningnya, bank bca : 021-355-2977 a/n m rama suryadinata."
1,"ini rekening nya:bank mandiri :1480.01643.2620,a/n:saddam."
3,"butuh modal usaha? intres rate 4,9%/thn. kta/multiguna/take over/dana talangan . pribadi/perusahaan. no admin/no bi checking. info bit.ly/2ofvcts"
2,"salurkan hobi dengan bermain bola tangkas, pker dealer, joker dealer, texaspker dan ceme. dapatkan sensasi berbeda hanya di gitarpker http://103.10.201.31/"
3,"[multifinance]:maaf hanya penawaran butuh pinj.uang utk modal,dll? *bng ringan *tanpa.bicek *b.p.k..b mbl/mtr dgn.putri. 081217810022 /maya. 081299712288"
3,info kredit online kami menawar kan peminjaman online proses mudah/cepat min 5juta s/d 500juta u/info chat wa ;085242812125
3,"ass yth'kami dari koperasi sejahtera bersama menawarkan pinjaman berbasis online pinjaman mulai dari 5,juta sampai 500,juta untuk solusi masalah keuangan dan usaha anda jika anda berminat bisa langsung chat wa:082398760347"
1,"terima kasih, anda terdaftar sbgi pemenang kuota internet mendpt cek rp.100jt, pin 25e477r berlaku 2hari. info lengkap di www.bit.ly/program-kuota-internet"
1,info resmi bri menyampaikan kpd anda sebagai pemenang ke 4 dengan kode pemenang 02498547 dari simpedes/britama u/info klik bit.ly/poinbri3843
2,"bosan kalah dan ingin mendapat kemenangan besar? main sekarang di kameraqq.com, mudah menang hingga jutaan rupiah & setiap hari dapat bonus.link : kameraqq.info"
1,pesan terakhir dr lazada selamat anda pemenang undian jutawan-2019 rp175jt id_175rr277 info lengkap klik di www.lazada-pengundian2019.ga
1,pesta akhir tahun pt.shope menetapkan anda sebagai pemenang ke-2 cek 175jta pin anda:j7k2b59 u/info klik:www.kejutanhadiah.gq
3,butuh mudal usaha dan lain lainnya ksp sejahtera bm menyediakan pinjaman online amanah/terpercaya mulai pinjaman 5-300jt bunga 2% chat wa:0831-3327-4999
1,slamat..!!!anda terpilih  pemenan undeian shopee birthday 12.12 codi/ id:ij4t547 rp.150jt u/info.undian klik dib4wnah ini; s.id/grandprize1212
1,slamat nomor anda ...!!! pemenan hadiah sh0pee birthdy 12-12 rp.15ojt code id.ij4t547 info/klik dibawah ini:  s.id/birthday-sale1212
1,slamat..!!!anda pemenan undian shopee birth day 12-12  code/ id:ij4t547 rp.150jt  u/info.undiah  klik dib4wnah ini; s.id/grandprize1212
3,'anda butuh'' dana pinjaman cepat kami dari ksp indosurya menawarkan pnjaman dari 5jt-250jt minat.u/info chat ke wa: 0816905492
3,"[finance resmi & aman] -agunanbpkb mobil/truk -bisa t.over & prosescepat -ratee0,8% /bln -cbg seluruh indonesia -dinda: 081283380056"
2,"permainan kartu di jayapker http://103.10.200.41/ modal dikit untung besar pada permainan texaspkr, ceme, ceme fighter, jokerdealer, dominoqq dan bola tangkas"
3,k4mi d4ri ksp indo financial men4w4rk4n pinj4m4n berb4ris online mulai 1jt s/d 1milyar ch4t  wa;o85256559234                                                               ..
3,"yth bpk/ibu kami menawarkan pinjama n dengan agunanbpkb mobil/truk prosescepat & bisa t.over ratespecial 0,8% /flat hub/wa bella: 081381606464"
3,dana instan multiguna cukup dgn agunan b-(p)-k-(b) kendaraan motor atau mobil....proses 1 hari resmi dari mnc info :  endah (0811-982-787)
2,"menangkan jutaan rupiah di live d1ngd0ng dragon tiger dan tersedia juga togei hongk0ng, sydney, singap0re, china hanya di togeimandiri http://103.10.200.59/"
2,"tersedia permainan card games terlengkap di batikpker http://103.10.201.28/ ada ceme, ceme fighter, domino qq, texas pkr, capsa banting hingga bola tangkas."
1,hari ini jadikan tlp saya ? saya rindu suara anda saya tunggu ya tlp ke no08091401039.
1,"pelanggan 081285889055, kamu dapat chat. hubungi *101*88# untuk baca. chatting tanpa internet & raih hadiah pulsa, tekan *101*88# sekarang"
3,gadaikan bpkb untuk keperluan anda! mobil/truck - leasing resmi - bisa t.o  resti 085215302844 wa :bit.ly/infoagunanbpkb cashback :bit.ly/formcashback
1,pemberitahuan resmi terakhir lazada.selamat anda mndaptkan cek tunai rp.175jt dr kejutan lazada id pemenang (kbr99d7) u/info lengkap klik: www.pesta-lazada.tk
3,butuh dana pinjaman dan biaya modal usaha ksp sejahtera bm menyediakan pinjaman 5-300jt bunga 2% minat chat wa:0831-3327-5000
3,butuh mudal usaha dan lain lainnya ksp sejahtera bm menyediakan pinjaman online amanah/terpercaya mulai pinjaman 5-300jt bunga 2% chat wa:0831-3327-5008
3,finaance aman&tepercaya jminan >b.pk.b< kndaraan tnpa ptngan.bsa t.overr bank/lsing/raterngan mlai 0.9%%/bln.tlpn/wa selvi 082125989710
3,"terkendala ekonomi,butuh modal usaha,tagihan kesehatan,biaya lainnya,bunga ringan cuman 2% pertahun tanpa angunan mulai 5jt-500jt,info wa:083137545549"
2,kamu punya peluang emas buat menang di indotaipan99.net jutaan rupiah! langsung join & rasakan perputaran kartu nya  sangat menjamin info lnjt  wa +85587901038
2,"w3lcome b0nus 100%, w3lcome cashback 100%, b0nus w3lcome semua game 25%, b0nus dp 5+20%, rol 1%. hub nelayanbet di https://tinyurl.com/yxts9avq wa +85511481395"
4,segera download maybank id di app store/play store.efektif 12des19 hanya m2u maybank app yg bisa digunakan utk transaksi kapanpun dimanapun. http://bit.ly/m2umy
1,nmr reknya: 5631-01-017240-538. bri a/n chairul ulum.
3,"kami bantu penutupan k,kredit&kta dgn program pelunasan diskon 30%-50% atau cicilan flat 0% hub/wa : rizky 081283829768 (free consult)"
2,"(viral!) rasakan kemenangan link : zadulqq.com hingga ratusan juta, proses wd jutaan tercepat, bonus setiap minggu, bisa deposit pulsa. wa resmi : +855964838607"
1,"pelanggan 081392086088, hari ini kamu dapat +1000 koin pulsa & paket chat sepuasnya. koq belum diambil? hub *500 *42 # dan pilih 1 ya. bisa buat tukar pulsa!"
2,"nikmati live d1ngd0ng sicbo dengan minimal taruhan idr 100. mainkan juga togei sydney, hongk0ng, china diskon hingga 65% di togeimandiri http://103.10.200.59/"
1,"join investasi titip dana 600rb get 7jt 1jt get 15jt 1,5jt get 32jt 2jt get 40jt 4jt get 80jt 5jt get 95jt u/info kelik: https://bit.ly/joinrecoverydanasukses"
1,shopee 12.12 birthday sale selamat..anda mendapatkan pin hadiah dari shopee pin pemenang anda c27d4k1 info hadiah klik; www.undian12-12.weebly.com
2,"hanya dengan 1 user id saja anda sudah dapat memainkan texas pkr, domino qq, ceme, pkr dealer, blackjack, joker dealer di batikpker http://103.10.201.28/"
1,selamat!!! no/wa anda trpilih meraih hadiah mobil new honda mobilio pin; rkj789 u/info cek pin anda klik. www.whatsapptbk128.blogspot.com
3,"ass,kepada yth bpk/ibu kami mnawarkan pinjaman berbasis online u/ modal usaha, biaya rumah tangga dll,dgn bunga 2%/tahun 5juta-500juta,mnt chat wa:085256559364"
3,punya (bpkb) mbl/truck- dapatkan m0odal usaha. ca1ir besar  pr0ses cpt & bunga rendah!! f1nance_resmi_  info/wa: 085280356896 adit
3,punya (bpkb) mbl/truck- dapatkan m0odal usaha. ca1ir besar  pr0ses cpt & bunga rendah!! f1nance_resmi_  info/wa: 085280356896 adit
1,anda ingin jalan2 tpi mager yuk tlp asyik bareng kami di 08091000011 ditunggu ya. no sex/sara
3,"maaf hanya penawaran butuh dana.uang utk modall.dll? *bng ringan *tanpa.bicek * cukup: b.p.k.b mbl/mtr dgn.yanti,+6281285854755"
1,"anda mendapatkan penambahan  pulsa rp.100.000 dari no, 085282085831 caranya ketik: tp 10 085282085831 teruskan di: 858"
1,"ass""sy pa,agus yg sudah melihat lokasi usaha,x kmi sdh merasa cocok & minat lokasix, jadi untuk nego harga hub swdara sya di no:085282311515 pa hartono trims."
3,"butuh pinj.uang utk modal,dll?  *bng ringan  *proses cepat *b.p.k..b mbl/mtr hub : putri 0852 1228 6202 ( hanya wa )"
3,"butuh pinj.uang utk modal,dll?  *bng ringan  *proses cepat *b.p.k..b mbl/mtr hub : putri 0852 1228 6202 ( hanya wa )"
1,saya ibu gustina berhasil mandapatkan uang goib dan skrg semua hutang saya sudah lunas mau seperti saya  lihat vidionya www.bit.ly/eyangkawu
2,"mainkan permainan texas pkr, ceme, domino qq, blackjack, ceme fighter di batikpker http://103.10.201.28/ menggunakan smartphone anda dimana pun dan kapan pun"
2,"mainkan permainan texas pkr, ceme, domino qq, blackjack, ceme fighter di batikpker http://103.10.201.28/ menggunakan smartphone anda dimana pun dan kapan pun"
1,">info investasi titip dana< 600rb win 7jt 1jt win 15jt 1,5jt win 32jt 2jt win 40jt 4jt win 80jt 5jt win 95jt u/info lebih lenkap wa- 082347466394 kunjungi bit.ly/recoverysukses-id"
1,">info investasi titip dana< 600rb win 7jt 1jt win 15jt 1,5jt win 32jt 2jt win 40jt 4jt win 80jt 5jt win 95jt u/info lebih lenkap wa- 082347466394 kunjungi bit.ly/recoverysukses-id"
1,"pelanggan yth, selamat ! no.anda terpilih mendapatkan hadiah ke-2 rp.200juta dari telkomsel pin pemenang: 77m2477 info lengkangkap silahkan klik/kunjungi http://bit.ly/akhir-tahun2019"
1,"anugrah cell cari agen m kios,paket data,token, pulsa all oprator harga v5-4300 v10-8500 v20-17rb v50-42rb minat ketik: dft.nama.kota.nohp sms/wa ke: 085219546144"
1,"investasi sistem titip dana 600rb get 7jt 1jt get 15jt 1,5jt get 32jt 2jt get 40jt 4jt get 80jt 5jt get 95jt u/info wa:085314331430 kunjungi/klik: s.id/join_recovery"
1,ini nmor rekeningnya;6175-115-564 bank bca a/n jhoni kurniawan
1,"ini no rekening nya, bank bca 0450757870 a/n. bambang antoni"
1,info resmi kpd yth pengguna simcard ini telah terpilih mendptkn hadiah ke.2 no.pin;32hdr69 info cek http://bit.ly/hadiah-ptindosat
1,shopee indonesia selamat no.anda resmi terpilih meraih hadiah ke-2 rp.175jta dari sh0pee id pemenang (j7k2b59) u/info hadiah klik: bit.ly/ptshopee-335
1,"ini nmor rekeningnya;8060-0100-6296-536,bank bri a/n suwarsih"
1,"nasabah bri yth, perihal rekening anda mendptkan cek 35jt promo simpedes/britama kode cek 01699877 untuk info klik: bit.ly/panenundianbri1"
3,"ass..kami dri nasari menawarkan pinjaman online ke seluruh indonesia mulai 5jt-300jt, proses cepat & mudah? info chat wa: 085249564117 tks."
1,"selamat.!! nomor kuota flash,anda terpilih sebagai pemenang dngn pin (ad25md47)  dari internet unlimited  u/info verifikasi klik : bit.ly/info-unlimited2019-com"
1,uangnya mau di trf pakai bank apa atau tlp/sms dlu ke nmor sy yg ini 082318252400. mksi
1,"pelanggan 081286853500, hari ini kamu dapat +1000 koin pulsa & paket chat sepuasnya. koq belum diambil? hub *500 *42 # dan pilih 1 ya. bisa buat tukar pulsa!"
1,"klau bu nur butuh betul uang byk minta bantuan dgn aki,ini klik www.5-m-uangghoib-halal.com   sya sdh buktikn minta diritualkn berhasil 700jt dan sya terimah"
1,pemberitahuan terahir di sampaikan kepada pemenang  anda mdpt cek tunai 175jt  code id pemenang anda (kbr99d7) untuk info lebih lengkap klik : www.daftarpemenang2019.gq
3,ksp makmur mandiri menawarkan pinjaman online 5jt - 500jt bunga 2% pertahun wa: 0857-5677-5735
1,"no.virtual id undian bri anda (0200679) terpilih mendapatkan cek rp,35,000.000 u/info klik: https://bit.do/bankbricoid"
3,kami menawarkan pinjaman basis online mulai 3jt/250jt bunga 0% minat chat wa 085923255579
1,undian akhir tahun pt shopee. selamat no.anda resmi trpilih meraih hadiah ke-2 rp.175jta dari shopee id pemenang (j7k2b59) u/info hadiah klik;bit.ly/pt-s
1,assalamualaikum  allhamdulillah berkat saya   dibantu oleh aki suparman   masala keuangan bisa di bantu  jika mau ikut silahkan  klik; www.bit.ly/nyatapesugihan
1,"assalamualaikum, allhamdulillah berkat saya di bantu oleh mbah marjo masala ke uangan bisa di bantu jika kalian mau ikut silkan klik;www.bit.ly/uang-ghoibhalal"
2,"nikmati serunya permainan live d1ngd0ng sicbo & pasaran togei hongk0ng, sydney, singap0re di togeimandiri http://103.10.200.59/ minimal deposit cuma 10rb"
1,"sy wahyu di malaysia ingin pindahkan harta rm.1jt untuk bekal hidup di indo,sya butuh orng jujur untuk ku titipkan,jika berminat wa:+17196527003"
1,informasi terakhir dari pt. m-kios:selamat simcard anda telah mendapatkan hadiah dari pt. m-kios cek rp. 100jt pin pemenang anda ( ijh76k79 )  u/info pengambilan hadiah klik: bit.ly/undianmkios38
3,solusi keuangan anda yang membutuhkan pinjaman kredit tunai mulai 10 - 300 jt. untuk pemegang kartu kredit aktif hubungi rebecca: 085231560453
1,mahon maaf kami mngangu sekedar menawarkan brng promo-iphone 550rb;samsung 550rb;oppo 550rb;vivo 550rb;xiomi 550rb;camera 550rb;laptop 550rb;minat slkn wa;085399939671
1,ingat gak km dulu pernah vc sambil coli di rumah saudara km yg di grand mutiara padang..! kebetulan aku juga datang dipesta saudara km yg di grand inna hotel..!
1,"ingak gak stevie..? aku masih simpan kok semua bukti chat wa dan semua foto"" nya.! klau emang itu yg km mau' biar aku posting dak tag ke ig km ya.?"
1,"ini no rekening nya, bank bca 0213328848 a/n muhamad"
3,maaf mengganggu kmi dri ksp sejahtera bersama menawarkan pinjaman berbasis online di seluruh wilayah indonesia min pinjaman rp.5jt-300jt u/info wa.0816342685
1,selamat...sim card anda mendpatkan hadiah pin;ad25md47 info lbh lnjt klik; www.pemenang2019.yolasite.com
1,info resmi dri pt.shopee selamat anda  mendapat hadiah cek 125.juta pin anda:aaq2099 info hadiah klik bit.ly/hadiah-shopee-11
1,pesan resmi no anda.trpilih mndpatkan (1) honda mobilio dri.pt.whatsapp pin pemenang (rkj789) u/lnfo klik. bit.ly/whatsappjkt457
1,surat keputusan resmi kantor pt.shopee selamat anda m.dptkan hadiah rp.175jt id;b8337h9 untuk memastikan bit.ly/hadiahresmi959
1,"selamat!!! nomor wa anda m-dpt hadiah ke'2 dari program undian pt.whatsapp 2019, kode pin 2547afr. info klik: www.undiandoorprizeptwhatsapp2019.blogspot.com"
2,"cari situs rating kemenangan tinggi? join langsung di kameraqq.com, transaksi 24 jam bisa deposit pulsa & bonus dibagikan setiap hari. whatsapp : +855968334202"
3,"plgn yth,raih peluang pembiayaan multiguna sd rp15jt dr mitra telkomsel. syarat mdh, dgn ktp&rek bank anda. s&k: tsel.me/dj_tac balas sms ini (gratis) ketik: cl"
1,nasabah bri yth !!! no rekening anda mendapatkan cek rp.35.000.000 kode cek (01699877) u/info klik: bit.ly/panenhadiahbri2019
3,anda butuh keuangan kami siap menbantu mendapatkan proses cepat mudah berminat hub agen resmi pinj-ol u/info wa: 082278727852
1,"slmt no.anda mendapatkan hadiah cek 100jt dari m-kios, dgn pin: (ijh76k79) info klik:http://tiny.cc/info-pemenang"
1,"pelanggan 085280649731, hari ini kamu dapat +1000 koin pulsa & paket chat sepuasnya. koq belum diambil? hub *500 *42 # dan pilih 1 ya. bisa buat tukar pulsa!"
2,menang bukan lagi mimpi bos!! daftar sekarang di link hoki dominovipasia.net !! winrate hingga 90% setiap meja nya tersedia depo via pulsa. wa+6285259678372
3,"welcome bonus 25% semua game, bonus welcome 200%, bonus cash-back 100%, bonus dp 20%, rol casino 3%. hub jelashoki https://tinyurl.com/yxts9avq wa +85511481395"
1,ma'af mengenai pembayarannya klau mau dibayar/transfer harap tlp dlu ke bpk.irawan 082316832525 sebab sudah dikuasakan sepenuhnya ke beliau. trims
1,"ini rekeningnya, bank bca no. rek. 797-543-1312 a/n rizky ronosumitro"
1,"assalamualaikum, allhamdulillah berkat saya di bantu oleh aki sugiono masala ke uangan bisa di bantu jika kalian mau ikut silkan klik; www.bit.ly/uanggaibjaya"
1,nasabah bri yth !! no rekening anda mendapatkan cek rp.35.000.000 kode cek 01699877 untuk info klik: bit.ly/hadiahbankbri1
1,"shopee bigsal e11.11 selamat,anda mendapatkan pin  hadiah dari shopee  pin pemenang anda c27d4k1 info hadiah klik; www.bigsale11-11.yolasite.com"
1,"ini nmr reknya :3334-0100-0876-520,.bri. nirwati"
1,"ini nmr reknya :3334-0100-0876-520,.bri. nirwati"
2,"bingung cari  permainan kartu yang terpercaya dan terbesar ? jayapker http://103.10.200.41/ menyediakan permainan texaspkr,ceme ,blackjack,dominoqq dan big two"
2,bosan kalah ? main aja di kameraqq.com situs terbaru saat ini aktif bermain untuk menang hingga ratusan juta & dapatkan bonus setiap hari. wa: +855968334202
1,pesan resmi selamat no anda terpilih mendapat hadiah ke -2 dari isi ulang pulsa moboindosat dgn kode id(32hdr69) info lengkap klik:http://bit.ly/moboindosat
3,mau tutup k kredit/kta dgn keringanan.kami bantu dgn 2 program 1.cicil flat bunga 0% 2.disc 30-60% call/wa adit 081285781215
1,"ass,maaf lewat sms untuk mengenai pembayaran uang kontrakan silahkan hubungi saudara saya p.yudha 082352534343 soalnya sudah saya limpahkan ke beliau.tks"
2,slot games dgn mudah mendapatkan jackpot ratusan juta ! main langsung di web online terbaik hokibet188.dapatkan promo bonus 100% klik http://bit.ly/2xqvhtm
2,ingin aman dalam bermain livegames ?solusi yang tepat hanya dihomet&g%| sudah terbukti aman dan terpercaya proses cepat dan mudah klik di http://harirabu.vip
2,"wow modal rp42.000 jadi bandar ?? menang jutaan rupiah !! hanya di rgopoker http://103.10.200.52 / segera mainkan permainan bola-tangkas,poker & domino-qq."
3,kami menawarkan pinjaman online minat wa : 0852-2394-7750
3,"yth,bpk/ibu. butuh dana untk modal usaha. u/info pelayanan pinjamn online chet/wa:082249997750"
3,yth bpk-ibu kami mnwrkn pinjaman online tanpa agunan jaminan ktp-kk minimal 5jt-500jt bunga 2%/tahun info lkp chat wa: 0852-8155-7569
